Total floor area,Window fraction,Annual Average temperature,Occupancy level,Total heating and cooling energy use - GJ
241410,0.16,75.05,2.88,8255.2
241410,0.16,75.05,4.11,8029.11
241410,0.16,75.05,3.5,8102.38
241410,0.16,75.05,2.72,8319.72
241410,0.16,75.05,2.19,8267.88
241410,0.16,75.05,2.03,8305.94
241410,0.16,75.05,1.7,8373.63
241410,0.16,75.05,1.44,8435.03
241410,0.16,75.05,1.79,8311.5
241410,0.16,75.05,3.62,8155.98
241410,0.16,75.05,1.56,8292.44
241410,0.16,75.05,3.81,8128.04
241410,0.16,75.05,3.9,8095.35
241410,0.16,75.05,3.68,8134.58
241410,0.16,75.05,4.59,8059.09
241410,0.16,75.05,2.29,8355.95
241410,0.16,75.05,3.23,7990.29
241410,0.16,75.05,2.58,8269.69
241410,0.16,75.05,3.71,8147.07
241410,0.16,75.05,3.39,8077.73
241410,0.16,75.05,1.41,8304.41
241410,0.16,75.05,4.35,7955.77
241410,0.16,77.5,2.03,8136.84
241410,0.16,77.5,3.33,8093.66
241410,0.16,77.5,2.37,8115.66
241410,0.16,77.5,3.26,8073.55
241410,0.16,77.5,2.86,8101.44
241410,0.16,77.5,1.15,8182.83
241410,0.16,77.5,3.47,7902.91
241410,0.16,77.5,3.66,7990.2
241410,0.16,77.5,3.08,8135.21
241410,0.16,77.5,2.62,8017.42
241410,0.16,77.5,3.4,8016.15
241410,0.16,77.5,2.96,8008.45
241410,0.16,77.5,4.09,7967.83
241410,0.16,77.5,3.04,8069.97
241410,0.16,77.5,2.49,8042.72
241410,0.16,77.5,1.8,8099.6
241410,0.16,77.5,4.25,7864.14
241410,0.16,77.5,2.99,8053.36
241410,0.16,77.5,2.81,8073.61
241410,0.16,77.5,2.94,8038.81
241410,0.16,77.5,2.07,8119.99
241410,0.16,77.5,3.56,7895.63
241410,0.16,77.5,3.46,7961.01
241410,0.16,77.5,2.41,8048.55
241410,0.16,77.5,2.51,8030.82
241410,0.16,77.5,2.26,8188.89
241410,0.16,77.5,3.97,7999.18
241410,0.16,77.5,4.03,7974.23
241410,0.16,77.5,3.3,8042.43
241410,0.16,77.5,2.85,8048.14
241410,0.16,77.5,1.98,8042.95
241410,0.16,77.5,2.7,8035
241410,0.16,77.5,2.91,8077.18
241410,0.16,77.5,2.13,8118.41
241410,0.16,77.5,3.33,7936.39
241410,0.16,77.5,2.45,8064.27
241410,0.16,77.5,4.46,7895.12
241410,0.16,77.5,1.28,8172.48
241410,0.16,77.5,3.17,8023.88
241410,0.16,77.5,3.54,7987.08
241410,0.16,77.5,4.41,7960.45
241410,0.16,77.5,3.11,8055.71
241410,0.16,77.5,4.3,7942.79
241410,0.16,77.5,1.85,8153.57
241410,0.16,77.5,2.36,8050.45
241410,0.16,77.5,2.33,8108.42
241410,0.16,77.5,2.32,8120.79
241410,0.16,77.5,2.09,8101.07
241410,0.16,77.5,1.94,8120.06
241410,0.16,77.5,2.23,8052.51
241410,0.16,77.5,1.87,8040.38
241410,0.16,77.5,3.84,7979.24
241410,0.16,77.5,3.08,8083.59
241410,0.16,77.5,2.15,8068.87
241410,0.16,77.5,2.66,8076.81
241410,0.16,77.5,2.6,8058.25
241410,0.16,77.5,4.91,7937.12
241410,0.16,77.5,3.16,7998.2
241410,0.16,77.5,2.2,8013.48
241410,0.16,77.5,2.47,8056.48
241410,0.16,77.5,2.4,8212.77
241410,0.16,77.5,3.03,8027.02
241410,0.16,77.5,2.54,8138.23
241410,0.16,77.5,2.8,7954.28
241410,0.16,77.5,4.82,7924.82
241410,0.16,77.5,1.73,8119.91
241410,0.16,77.5,2.64,8100.65
241410,0.16,77.5,1.62,8200.64
241410,0.16,77.5,2.68,8108.45
241410,0.16,77.5,3.74,7955.07
241410,0.16,77.5,2.52,8059.36
241410,0.16,77.5,2.76,8152.23
241410,0.16,77.5,1.52,8050.31
241410,0.16,77.5,2.77,8131.85
241410,0.16,77.5,4.63,7958.41
241410,0.16,77.5,3.89,7910.72
241410,0.16,77.5,3.22,7915.6
241410,0.16,77.5,4.16,7961.43
241410,0.16,77.5,2.88,8117.01
241410,0.16,77.5,4.11,7930.84
241410,0.16,77.5,3.5,7974.42
241410,0.16,77.5,2.72,8154.83
241410,0.16,77.5,2.19,8098.39
241410,0.16,77.5,2.03,8111.88
241410,0.16,77.5,1.7,8148.57
241410,0.16,77.5,1.44,8197.7
241410,0.16,77.5,1.79,8106.12
241410,0.16,77.5,3.62,8051.15
241410,0.16,77.5,1.56,8052.47
241410,0.16,77.5,3.81,7998.94
241410,0.16,77.5,3.9,7981.15
241410,0.16,77.5,3.68,8018.14
241410,0.16,77.5,4.59,7948.49
241410,0.16,77.5,2.29,8165.63
241410,0.16,77.5,3.23,7959.32
241410,0.16,77.5,2.58,8105.89
241410,0.16,77.5,3.71,8031.57
241410,0.16,77.5,3.39,8026.94
241410,0.16,77.5,1.41,8077.97
241410,0.16,77.5,4.35,7831.35
241410,0.16,53,2.03,8906.05
241410,0.16,53,3.33,8830.53
241410,0.16,53,2.37,8797.59
241410,0.16,53,3.26,8717.53
241410,0.16,53,2.86,8803.23
241410,0.16,53,1.15,9035.25
241410,0.16,53,3.47,8552.92
241410,0.16,53,3.66,8677.75
241410,0.16,53,3.08,8826.07
241410,0.16,53,2.62,8693.63
241410,0.16,53,3.4,8650.95
241410,0.16,53,2.96,8474.74
241410,0.16,53,4.09,8617.53
241410,0.16,53,3.04,8751.01
241410,0.16,53,2.49,8724.06
241410,0.16,53,1.8,8919.58
241410,0.16,53,4.25,8441.85
241410,0.16,53,2.99,8751.99
241410,0.16,53,2.81,8771.27
241410,0.16,53,2.94,8698.55
241410,0.16,53,2.07,8872.24
241410,0.16,53,3.56,8261.49
241410,0.16,53,3.46,8470.78
241410,0.16,53,2.41,8714.18
241410,0.16,53,2.51,8698.49
241410,0.16,53,2.26,8979.99
241410,0.16,53,3.97,8721.42
241410,0.16,53,4.03,8655.3
241410,0.16,53,3.3,8723.67
241410,0.16,53,2.85,8690.03
241410,0.16,53,1.98,8782.95
241410,0.16,53,2.7,8665.76
241410,0.16,53,2.91,8760.59
241410,0.16,53,2.13,8842.4
241410,0.16,53,3.33,8264.08
241410,0.16,53,2.45,8797.24
241410,0.16,53,4.46,8224.12
241410,0.16,53,1.28,9061.88
241410,0.16,53,3.17,8719.63
241410,0.16,53,3.54,8408.39
241410,0.16,53,4.41,8623.52
241410,0.16,53,3.11,8717.82
241410,0.16,53,4.3,8315.55
241410,0.16,53,1.85,8967.56
241410,0.16,53,2.36,8711.4
241410,0.16,53,2.33,8804.66
241410,0.16,53,2.32,8881.24
241410,0.16,53,2.09,8845.06
241410,0.16,53,1.94,8895.41
241410,0.16,53,2.23,8770.29
241410,0.16,53,1.87,8863.03
241410,0.16,53,3.84,8629.18
241410,0.16,53,3.08,8771.7
241410,0.16,53,2.15,8794.23
241410,0.16,53,2.66,8830.24
241410,0.16,53,2.6,8763.94
241410,0.16,53,4.91,8586.6
241410,0.16,53,3.16,8674.08
241410,0.16,53,2.2,8758.13
241410,0.16,53,2.47,8756.32
241410,0.16,53,2.4,9060.91
241410,0.16,53,3.03,8695.87
241410,0.16,53,2.54,8898.55
241410,0.16,53,2.8,8368.58
241410,0.16,53,4.82,8557.24
241410,0.16,53,1.73,8921
241410,0.16,53,2.64,8818.43
241410,0.16,53,1.62,9122.96
241410,0.16,53,2.68,8837.23
241410,0.16,53,3.74,8544.11
241410,0.16,53,2.52,8785.48
241410,0.16,53,2.76,8861.03
241410,0.16,53,1.52,8884.6
241410,0.16,53,2.77,8867.63
241410,0.16,53,4.63,8584.68
241410,0.16,53,3.89,8519.11
241410,0.16,53,3.22,8508.52
241410,0.16,53,4.16,8578.65
241410,0.16,53,2.88,8835.33
241410,0.16,53,4.11,8515.73
241410,0.16,53,3.5,8652.42
241410,0.16,53,2.72,8897.88
241410,0.16,53,2.19,8844.81
241410,0.16,53,2.03,8891.56
241410,0.16,53,1.7,8977.67
241410,0.16,53,1.44,9106.15
241410,0.16,53,1.79,8919.08
241410,0.16,53,3.62,8723.48
241410,0.16,53,1.56,8893.24
241410,0.16,53,3.81,8672.05
241410,0.16,53,3.9,8648.5
241410,0.16,53,3.68,8686.76
241410,0.16,53,4.59,8542.4
241410,0.16,53,2.29,8952.65
241410,0.16,53,3.23,8318.92
241410,0.16,53,2.58,8847.42
241410,0.16,53,3.71,8713.04
241410,0.16,53,3.39,8523.9
241410,0.16,53,1.41,8888.83
241410,0.16,53,4.35,8445.61
241410,0.16,57.3,3.76,7082.36
241410,0.16,57.3,2.35,7279.58
241410,0.16,57.3,5.09,6874.44
241410,0.16,57.3,2.41,6941.44
241410,0.16,57.3,4.38,6751.75
241410,0.16,57.3,2.6,7171.91
241410,0.16,57.3,2.67,6892.69
241410,0.16,57.3,2.52,7312.57
241410,0.16,57.3,2.49,7105.68
241410,0.16,57.3,3.58,6959.11
241410,0.16,57.3,3.47,7057.21
241410,0.16,57.3,3.39,7021.85
241410,0.16,57.3,1.5,7320.1
241410,0.16,57.3,2.27,7044.03
241410,0.16,57.3,1.05,7369.31
241410,0.16,57.3,1.73,7377.77
241410,0.16,57.3,2.19,7312.2
241410,0.16,57.3,3.64,6993.43
241410,0.16,57.3,2.61,7117.4
241410,0.16,57.3,2.8,7146.06
241410,0.16,57.3,1.76,7407.83
241410,0.16,57.3,4.14,7000.01
241410,0.16,57.3,2.13,7176.03
241410,0.16,57.3,1.37,7438.44
241410,0.16,57.3,3.62,7067.92
241410,0.16,57.3,3.95,6991.24
241410,0.16,57.3,1.9,7072.19
241410,0.16,57.3,2.84,7179.57
241410,0.16,57.3,4.63,6889.78
241410,0.16,57.3,2.9,7167.46
241410,0.16,57.3,3.94,7132.92
241410,0.16,57.3,4.11,7119.55
241410,0.16,57.3,3.06,7148.36
241410,0.16,57.3,4.09,7107.06
241410,0.16,57.3,3.84,6917.5
241410,0.16,57.3,3.16,7176.34
241410,0.16,57.3,2.57,7407.88
241410,0.16,57.3,2.1,7257.89
241410,0.16,57.3,4.22,6624.92
241410,0.16,57.3,2.37,7154.84
241410,0.16,57.3,1.64,7497.94
241410,0.16,57.3,2.3,7421.15
241410,0.16,57.3,2.54,7207.06
241410,0.16,57.3,4.77,6581.67
241410,0.16,57.3,2.15,7388.93
241410,0.16,57.3,3.79,6996.67
241410,0.16,57.3,3,6797.53
241410,0.16,57.3,2.78,7270.13
241410,0.16,57.3,2.03,7079.99
241410,0.16,57.3,3.34,7252.4
241410,0.16,57.3,3.33,7136.58
241410,0.16,57.3,2.75,7294.33
241410,0.16,57.3,3.03,7066.39
241410,0.16,57.3,4.02,6725.37
241410,0.16,57.3,2.74,7147.93
241410,0.16,57.3,3.44,6995.6
241410,0.16,57.3,2.86,7221.04
241410,0.16,57.3,2.7,7322.31
241410,0.16,57.3,2.46,7182.77
241410,0.16,57.3,3.25,7025.14
241410,0.16,57.3,2.52,7153.17
241410,0.16,57.3,3.49,7246.38
241410,0.16,57.3,3.17,7026.91
241410,0.16,57.3,1.58,7203.86
241410,0.16,57.3,4.45,7160.09
241410,0.16,57.3,2.66,7086.37
241410,0.16,57.3,2.09,7198.55
241410,0.16,57.3,4.54,6648.54
241410,0.16,57.3,2,7167.02
241410,0.16,57.3,2.23,7339.7
241410,0.16,57.3,3.09,6916.81
241410,0.16,57.3,1.96,7215.16
241410,0.16,57.3,2.32,7305.08
241410,0.16,57.3,3.01,7280.98
241410,0.16,57.3,3.24,7284.37
241410,0.16,57.3,2.81,7266.17
241410,0.16,57.3,1.98,7023.24
241410,0.16,57.3,3.67,7100.46
241410,0.16,57.3,3.73,6898.66
241410,0.16,57.3,3.55,6980.91
241410,0.16,57.3,4.3,6945.8
241410,0.16,57.3,3.88,7108.67
241410,0.16,57.3,1.27,7428.43
241410,0.16,57.3,1.69,7490.72
241410,0.16,57.3,2.28,7186.36
241410,0.16,57.3,3.12,7372.66
241410,0.16,57.3,1.5,7268.2
241410,0.16,57.3,4.46,6835.87
241410,0.16,57.3,2.21,7189.39
241410,0.16,57.3,2.44,7092
241410,0.16,57.3,3.21,7179.44
241410,0.16,57.3,2.63,7228.86
241410,0.16,57.3,3.4,7205.95
241410,0.16,57.3,1.86,7335.74
241410,0.16,57.3,3.3,6887
241410,0.16,57.3,1.92,7617.37
241410,0.16,51,2.03,9461.48
241410,0.16,51,3.33,9361.97
241410,0.16,51,2.37,9373.12
241410,0.16,51,3.26,9275.09
241410,0.16,51,2.86,9362.94
241410,0.16,51,1.15,9509.42
241410,0.16,51,3.47,9079.86
241410,0.16,51,3.66,9196.54
241410,0.16,51,3.08,9419.16
241410,0.16,51,2.62,9212.32
241410,0.16,51,3.4,9218.14
241410,0.16,51,2.96,9009.06
241410,0.16,51,4.09,9168.3
241410,0.16,51,3.04,9229.91
241410,0.16,51,2.49,9295.99
241410,0.16,51,1.8,9449.6
241410,0.16,51,4.25,8992.54
241410,0.16,51,2.99,9235.13
241410,0.16,51,2.81,9328.62
241410,0.16,51,2.94,9255.56
241410,0.16,51,2.07,9431.08
241410,0.16,51,3.56,8765.98
241410,0.16,51,3.46,9020.87
241410,0.16,51,2.41,9290.04
241410,0.16,51,2.51,9251.17
241410,0.16,51,2.26,9544.86
241410,0.16,51,3.97,9224.89
241410,0.16,51,4.03,9190.47
241410,0.16,51,3.3,9276.09
241410,0.16,51,2.85,9254.88
241410,0.16,51,1.98,9328.14
241410,0.16,51,2.7,9225.15
241410,0.16,51,2.91,9313.68
241410,0.16,51,2.13,9414.11
241410,0.16,51,3.33,8763.68
241410,0.16,51,2.45,9315.99
241410,0.16,51,4.46,8733.13
241410,0.16,51,1.28,9593.41
241410,0.16,51,3.17,9241.67
241410,0.16,51,3.54,8937.14
241410,0.16,51,4.41,9170.71
241410,0.16,51,3.11,9312.15
241410,0.16,51,4.3,8833.67
241410,0.16,51,1.85,9547.74
241410,0.16,51,2.36,9271.73
241410,0.16,51,2.33,9376.71
241410,0.16,51,2.32,9394.54
241410,0.16,51,2.09,9418.3
241410,0.16,51,1.94,9383.37
241410,0.16,51,2.23,9322.65
241410,0.16,51,1.87,9336.3
241410,0.16,51,3.84,9101.07
241410,0.16,51,3.08,9228.27
241410,0.16,51,2.15,9373.22
241410,0.16,51,2.66,9334.22
241410,0.16,51,2.6,9216.48
241410,0.16,51,4.91,9074.72
241410,0.16,51,3.16,9208.02
241410,0.16,51,2.2,9267.69
241410,0.16,51,2.47,9290.06
241410,0.16,51,2.4,9596.46
241410,0.16,51,3.03,9224.87
241410,0.16,51,2.54,9379.76
241410,0.16,51,2.8,8882.05
241410,0.16,51,4.82,9090.75
241410,0.16,51,1.73,9499.18
241410,0.16,51,2.64,9403.85
241410,0.16,51,1.62,9692.03
241410,0.16,51,2.68,9402.92
241410,0.16,51,3.74,9114.11
241410,0.16,51,2.52,9279.01
241410,0.16,51,2.76,9438.29
241410,0.16,51,1.52,9418.77
241410,0.16,51,2.77,9434.1
241410,0.16,51,4.63,9021.16
241410,0.16,51,3.89,9071.36
241410,0.16,51,3.22,9074.6
241410,0.16,51,4.16,9143.72
241410,0.16,51,2.88,9399
241410,0.16,51,4.11,9068.55
241410,0.16,51,3.5,9168.17
241410,0.16,51,2.72,9467.23
241410,0.16,51,2.19,9393.38
241410,0.16,51,2.03,9360.2
241410,0.16,51,1.7,9464.48
241410,0.16,51,1.44,9625.61
241410,0.16,51,1.79,9474.91
241410,0.16,51,3.62,9308.2
241410,0.16,51,1.56,9462.91
241410,0.16,51,3.81,9150.92
241410,0.16,51,3.9,9215.64
241410,0.16,51,3.68,9230.87
241410,0.16,51,4.59,9100.86
241410,0.16,51,2.29,9454.71
241410,0.16,51,3.23,8825.38
241410,0.16,51,2.58,9336.81
241410,0.16,51,3.71,9263.37
241410,0.16,51,3.39,9076.11
241410,0.16,51,1.41,9451.47
241410,0.16,51,4.35,8974.86
122132,0.3,57.1,3.76,1861.24
122132,0.3,57.1,2.36,1827.01
122132,0.3,57.1,5.1,1899.1
122132,0.3,57.1,2.42,1827.26
122132,0.3,57.1,4.39,1860.56
122132,0.3,57.1,2.6,1832.59
122132,0.3,57.1,2.68,1832.03
122132,0.3,57.1,2.52,1841.05
122132,0.3,57.1,2.49,1815.78
122132,0.3,57.1,3.59,1840.06
122132,0.3,57.1,3.47,1822.8
122132,0.3,57.1,3.39,1836.1
122132,0.3,57.1,1.5,1823.99
122132,0.3,57.1,2.27,1815.33
122132,0.3,57.1,1.05,1837.46
122132,0.3,57.1,1.74,1838.49
122132,0.3,57.1,2.19,1838.1
122132,0.3,57.1,3.64,1846.19
122132,0.3,57.1,2.61,1825.3
122132,0.3,57.1,2.8,1835.91
122132,0.3,57.1,1.76,1864.46
122132,0.3,57.1,4.15,1866.81
122132,0.3,57.1,2.13,1808.18
122132,0.3,57.1,1.37,1846.87
122132,0.3,57.1,3.62,1848.53
122132,0.3,57.1,3.95,1847.58
122132,0.3,57.1,1.9,1816.11
122132,0.3,57.1,2.84,1837.37
122132,0.3,57.1,4.63,1871.39
122132,0.3,57.1,2.91,1837.56
122132,0.3,57.1,3.95,1870.53
122132,0.3,57.1,4.12,1882.19
122132,0.3,57.1,3.07,1838.17
122132,0.3,57.1,4.09,1871.61
122132,0.3,57.1,3.85,1838.6
122132,0.3,57.1,3.16,1846.85
122132,0.3,57.1,2.57,1866.39
122132,0.3,57.1,2.1,1819.18
122132,0.3,57.1,4.23,1853.98
122132,0.3,57.1,2.38,1811.75
122132,0.3,57.1,1.64,1860.24
122132,0.3,57.1,2.3,1852.64
122132,0.3,57.1,2.55,1835.86
122132,0.3,57.1,4.78,1880.21
122132,0.3,57.1,2.16,1860.15
122132,0.3,57.1,3.8,1863.94
122132,0.3,57.1,3,1823.65
122132,0.3,57.1,2.78,1846.29
122132,0.3,57.1,2.03,1818
122132,0.3,57.1,3.34,1859.38
122132,0.3,57.1,3.33,1847.23
122132,0.3,57.1,2.75,1851.46
122132,0.3,57.1,3.04,1815.06
122132,0.3,57.1,4.02,1842.92
122132,0.3,57.1,2.74,1834.93
122132,0.3,57.1,3.45,1841.11
122132,0.3,57.1,2.86,1832.78
122132,0.3,57.1,2.7,1863.15
122132,0.3,57.1,2.46,1829.61
122132,0.3,57.1,3.26,1822.01
122132,0.3,57.1,2.52,1822.4
122132,0.3,57.1,3.5,1871.3
122132,0.3,57.1,3.17,1821.22
122132,0.3,57.1,1.58,1817.54
122132,0.3,57.1,4.45,1885.6
122132,0.3,57.1,2.66,1823.11
122132,0.3,57.1,2.09,1828.81
122132,0.3,57.1,4.55,1866.32
122132,0.3,57.1,2.01,1817.07
122132,0.3,57.1,2.23,1835.13
122132,0.3,57.1,3.09,1838.06
122132,0.3,57.1,1.96,1820.47
122132,0.3,57.1,2.32,1840.83
122132,0.3,57.1,3.02,1857.86
122132,0.3,57.1,3.25,1850.08
122132,0.3,57.1,2.81,1847.26
122132,0.3,57.1,1.98,1822.68
122132,0.3,57.1,3.68,1856.88
122132,0.3,57.1,3.73,1832.98
122132,0.3,57.1,3.56,1835.57
122132,0.3,57.1,4.31,1852.48
122132,0.3,57.1,3.89,1861.79
122132,0.3,57.1,1.27,1843.36
122132,0.3,57.1,1.69,1860.66
122132,0.3,57.1,2.28,1821.26
122132,0.3,57.1,3.12,1868.95
122132,0.3,57.1,1.5,1829.7
122132,0.3,57.1,4.47,1864.9
122132,0.3,57.1,2.21,1822.61
122132,0.3,57.1,2.44,1820.04
122132,0.3,57.1,3.22,1845.45
122132,0.3,57.1,2.63,1831.44
122132,0.3,57.1,3.41,1855.3
122132,0.3,57.1,1.86,1830.08
122132,0.3,57.1,3.3,1824.73
122132,0.3,57.1,1.92,1891.59
122132,0.3,58.45,3.76,2405.2
122132,0.3,58.45,2.36,2374.87
122132,0.3,58.45,5.1,2411.63
122132,0.3,58.45,2.42,2336.53
122132,0.3,58.45,4.39,2346.44
122132,0.3,58.45,2.6,2384.99
122132,0.3,58.45,2.68,2344.12
122132,0.3,58.45,2.52,2407.15
122132,0.3,58.45,2.49,2349.85
122132,0.3,58.45,3.59,2366.96
122132,0.3,58.45,3.47,2345.45
122132,0.3,58.45,3.39,2361.52
122132,0.3,58.45,1.5,2375.71
122132,0.3,58.45,2.27,2336.97
122132,0.3,58.45,1.05,2369.48
122132,0.3,58.45,1.74,2399.86
122132,0.3,58.45,2.19,2400.61
122132,0.3,58.45,3.64,2348
122132,0.3,58.45,2.61,2360.29
122132,0.3,58.45,2.8,2384.01
122132,0.3,58.45,1.76,2440.49
122132,0.3,58.45,4.15,2391.49
122132,0.3,58.45,2.13,2329.31
122132,0.3,58.45,1.37,2406.81
122132,0.3,58.45,3.62,2393.43
122132,0.3,58.45,3.95,2366.65
122132,0.3,58.45,1.9,2334.61
122132,0.3,58.45,2.84,2381.57
122132,0.3,58.45,4.63,2391.56
122132,0.3,58.45,2.91,2384.21
122132,0.3,58.45,3.95,2414.59
122132,0.3,58.45,4.12,2421.44
122132,0.3,58.45,3.07,2371.89
122132,0.3,58.45,4.09,2412.2
122132,0.3,58.45,3.85,2344.11
122132,0.3,58.45,3.16,2392.52
122132,0.3,58.45,2.57,2437.09
122132,0.3,58.45,2.1,2367.85
122132,0.3,58.45,4.23,2329.6
122132,0.3,58.45,2.38,2338.02
122132,0.3,58.45,1.64,2426.19
122132,0.3,58.45,2.3,2419.86
122132,0.3,58.45,2.55,2379.06
122132,0.3,58.45,4.78,2357.34
122132,0.3,58.45,2.16,2434.06
122132,0.3,58.45,3.8,2380.59
122132,0.3,58.45,3,2320.35
122132,0.3,58.45,2.78,2405.76
122132,0.3,58.45,2.03,2328.63
122132,0.3,58.45,3.34,2405.66
122132,0.3,58.45,3.33,2398.23
122132,0.3,58.45,2.75,2412.04
122132,0.3,58.45,3.04,2333.02
122132,0.3,58.45,4.02,2321.27
122132,0.3,58.45,2.74,2364.69
122132,0.3,58.45,3.45,2354.79
122132,0.3,58.45,2.86,2380.21
122132,0.3,58.45,2.7,2426.04
122132,0.3,58.45,2.46,2370.19
122132,0.3,58.45,3.26,2339.46
122132,0.3,58.45,2.52,2359.26
122132,0.3,58.45,3.5,2432.53
122132,0.3,58.45,3.17,2339.75
122132,0.3,58.45,1.58,2350.28
122132,0.3,58.45,4.45,2427.96
122132,0.3,58.45,2.66,2349.54
122132,0.3,58.45,2.09,2357.21
122132,0.3,58.45,4.55,2344
122132,0.3,58.45,2.01,2335.88
122132,0.3,58.45,2.23,2393.83
122132,0.3,58.45,3.09,2348.59
122132,0.3,58.45,1.96,2353.1
122132,0.3,58.45,2.32,2404.7
122132,0.3,58.45,3.02,2415.08
122132,0.3,58.45,3.25,2399.05
122132,0.3,58.45,2.81,2399.06
122132,0.3,58.45,1.98,2331.45
122132,0.3,58.45,3.68,2392.01
122132,0.3,58.45,3.73,2331.22
122132,0.3,58.45,3.56,2355.39
122132,0.3,58.45,4.31,2347.11
122132,0.3,58.45,3.89,2397.43
122132,0.3,58.45,1.27,2398.14
122132,0.3,58.45,1.69,2431.73
122132,0.3,58.45,2.28,2364.01
122132,0.3,58.45,3.12,2437.17
122132,0.3,58.45,1.5,2364.95
122132,0.3,58.45,4.47,2376.56
122132,0.3,58.45,2.21,2348.45
122132,0.3,58.45,2.44,2344.22
122132,0.3,58.45,3.22,2383.57
122132,0.3,58.45,2.63,2381.83
122132,0.3,58.45,3.41,2398.38
122132,0.3,58.45,1.86,2375.63
122132,0.3,58.45,3.3,2321.58
122132,0.3,58.45,1.92,2487.36
122132,0.3,52.5,3.76,1940.27
122132,0.3,52.5,2.36,1929.71
122132,0.3,52.5,5.1,1937.08
122132,0.3,52.5,2.42,1895.85
122132,0.3,52.5,4.39,1881.54
122132,0.3,52.5,2.6,1934.05
122132,0.3,52.5,2.68,1898.65
122132,0.3,52.5,2.52,1958.06
122132,0.3,52.5,2.49,1901.92
122132,0.3,52.5,3.59,1904.39
122132,0.3,52.5,3.47,1884.66
122132,0.3,52.5,3.39,1902.72
122132,0.3,52.5,1.5,1942.95
122132,0.3,52.5,2.27,1893.26
122132,0.3,52.5,1.05,1948.3
122132,0.3,52.5,1.74,1963.83
122132,0.3,52.5,2.19,1957.47
122132,0.3,52.5,3.64,1890.07
122132,0.3,52.5,2.61,1912.71
122132,0.3,52.5,2.8,1931.38
122132,0.3,52.5,1.76,2004.82
122132,0.3,52.5,4.15,1925.78
122132,0.3,52.5,2.13,1890.09
122132,0.3,52.5,1.37,1978.61
122132,0.3,52.5,3.62,1928.72
122132,0.3,52.5,3.95,1901.66
122132,0.3,52.5,1.9,1896.73
122132,0.3,52.5,2.84,1929.09
122132,0.3,52.5,4.63,1918.05
122132,0.3,52.5,2.91,1931.38
122132,0.3,52.5,3.95,1948.33
122132,0.3,52.5,4.12,1954.66
122132,0.3,52.5,3.07,1918.19
122132,0.3,52.5,4.09,1944.74
122132,0.3,52.5,3.85,1880.24
122132,0.3,52.5,3.16,1935.87
122132,0.3,52.5,2.57,1990.19
122132,0.3,52.5,2.1,1925.8
122132,0.3,52.5,4.23,1867.79
122132,0.3,52.5,2.38,1892.71
122132,0.3,52.5,1.64,1993.09
122132,0.3,52.5,2.3,1976.04
122132,0.3,52.5,2.55,1931.85
122132,0.3,52.5,4.78,1888.87
122132,0.3,52.5,2.16,1992.87
122132,0.3,52.5,3.8,1919.47
122132,0.3,52.5,3,1869.49
122132,0.3,52.5,2.78,1953.35
122132,0.3,52.5,2.03,1892.08
122132,0.3,52.5,3.34,1948.38
122132,0.3,52.5,3.33,1937.56
122132,0.3,52.5,2.75,1961.48
122132,0.3,52.5,3.04,1878.73
122132,0.3,52.5,4.02,1859.07
122132,0.3,52.5,2.74,1915.89
122132,0.3,52.5,3.45,1896.94
122132,0.3,52.5,2.86,1927.3
122132,0.3,52.5,2.7,1977.99
122132,0.3,52.5,2.46,1924.72
122132,0.3,52.5,3.26,1883.12
122132,0.3,52.5,2.52,1912.95
122132,0.3,52.5,3.5,1971.36
122132,0.3,52.5,3.17,1884.65
122132,0.3,52.5,1.58,1915.89
122132,0.3,52.5,4.45,1957.5
122132,0.3,52.5,2.66,1901.39
122132,0.3,52.5,2.09,1921.12
122132,0.3,52.5,4.55,1878.21
122132,0.3,52.5,2.01,1897.87
122132,0.3,52.5,2.23,1949.15
122132,0.3,52.5,3.09,1896.71
122132,0.3,52.5,1.96,1913.75
122132,0.3,52.5,2.32,1959.38
122132,0.3,52.5,3.02,1961.19
122132,0.3,52.5,3.25,1942.71
122132,0.3,52.5,2.81,1947.97
122132,0.3,52.5,1.98,1895.7
122132,0.3,52.5,3.68,1929.13
122132,0.3,52.5,3.73,1870.23
122132,0.3,52.5,3.56,1894.21
122132,0.3,52.5,4.31,1881.67
122132,0.3,52.5,3.89,1932.39
122132,0.3,52.5,1.27,1971.78
122132,0.3,52.5,1.69,1998.31
122132,0.3,52.5,2.28,1919.64
122132,0.3,52.5,3.12,1983.46
122132,0.3,52.5,1.5,1935.04
122132,0.3,52.5,4.47,1905.77
122132,0.3,52.5,2.21,1908.08
122132,0.3,52.5,2.44,1900.35
122132,0.3,52.5,3.22,1927.35
122132,0.3,52.5,2.63,1932.85
122132,0.3,52.5,3.41,1939.95
122132,0.3,52.5,1.86,1938.99
122132,0.3,52.5,3.3,1865.95
122132,0.3,52.5,1.92,2051.22
122132,0.3,45.85,3.76,2631.89
122132,0.3,45.85,2.36,2633.14
122132,0.3,45.85,5.1,2581.22
122132,0.3,45.85,2.42,2567.54
122132,0.3,45.85,4.39,2499.24
122132,0.3,45.85,2.6,2646.04
122132,0.3,45.85,2.68,2572.96
122132,0.3,45.85,2.52,2685.54
122132,0.3,45.85,2.49,2593.92
122132,0.3,45.85,3.59,2569.77
122132,0.3,45.85,3.47,2546.58
122132,0.3,45.85,3.39,2573.49
122132,0.3,45.85,1.5,2663.06
